Date,State,Bioenergy,Clean,Coal,Fossil,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Nuclear,Other Fossil,Other Renewables,Renewables,Solar,Wind,Wind and Solar
2024-01-06,Kerala,2.5,3371.64,0.0,693.54,533.58,693.54,2140.67,2143.17,0.0,159.96,,3371.64,1164.97,63.5,1228.47
2024-01-06,Ladakh,0.0,139.79,0.0,0.0,0.0,0.0,131.99,131.99,0.0,0.0,,139.79,7.8,0.0,7.8
2024-01-06,Lakshadweep,0.0,4.97,26.83,26.83,0.0,0.0,0.0,0.0,0.0,0.0,,4.97,4.97,0.0,4.97
2024-01-06,Madhya Pradesh,134.94,9414.86,22000.0,22000.0,0.0,0.0,2358.71,2493.65,0.0,0.0,,9414.86,4076.92,2844.29,6921.21
2024-01-06,Maharashtra,2644.75,19279.62,24006.01,27213.09,3207.08,3207.08,3431.28,6076.03,1400.0,0.0,,17879.62,6591.41,5212.18,11803.59
2024-01-06,Manipur,0.0,123.49,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,,123.49,13.04,0.0,13.04
2024-01-06,Meghalaya,13.8,395.11,0.0,0.0,0.0,0.0,377.03,390.83,0.0,0.0,,395.11,4.28,0.0,4.28
2024-01-06,Mizoram,0.0,135.78,0.0,0.0,0.0,0.0,105.47,105.47,0.0,0.0,,135.78,30.31,0.0,30.31
2024-01-06,Nagaland,0.0,110.84,0.0,0.0,0.0,0.0,107.67,107.67,0.0,0.0,,110.84,3.17,0.0,3.17
2024-01-06,Odisha,59.22,2837.87,9540.0,9540.0,0.0,0.0,2270.18,2329.4,0.0,0.0,,2837.87,508.47,0.0,508.47
2024-01-06,Puducherry,0.0,51.42,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,,51.42,51.42,0.0,51.42
2024-01-06,Punjab,567.25,3197.58,5680.0,5680.0,0.0,0.0,1272.4,1839.65,0.0,0.0,,3197.58,1357.93,0.0,1357.93
2024-01-06,Rajasthan,125.64,29351.51,10780.0,11802.83,1022.83,1022.83,434.85,560.49,1180.0,0.0,,28171.51,22415.2,5195.82,27611.02
2024-01-06,Sikkim,0.0,2344.15,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,,2344.15,7.04,0.0,7.04
2024-01-06,Tamil Nadu,1045.45,25193.5,14099.0,15327.88,1017.18,1228.88,2301.25,3346.7,2440.0,211.7,,22753.5,8617.6,10789.2,19406.8
2024-01-06,Telangana,221.67,7649.95,9442.5,9442.5,0.0,0.0,2496.47,2718.14,0.0,0.0,,7649.95,4803.71,128.1,4931.81
2024-01-06,Tripura,0.0,35.75,0.0,1067.6,1067.6,1067.6,16.01,16.01,0.0,0.0,,35.75,19.74,0.0,19.74
2024-01-06,Uttar Pradesh,2230.31,6287.78,25395.0,26888.14,1493.14,1493.14,550.7,2781.01,440.0,0.0,,5847.78,3066.77,0.0,3066.77
2024-01-06,Uttarakhand,142.24,4971.94,0.0,664.0,664.0,664.0,4254.17,4396.41,0.0,0.0,,4971.94,575.53,0.0,575.53
2024-01-06,West Bengal,348.36,1982.13,13487.0,13567.0,80.0,80.0,1439.7,1788.06,0.0,0.0,,1982.13,194.07,0.0,194.07
2024-01-07,Andaman and Nicobar,0.0,35.16,0.0,92.71,0.0,92.71,5.25,5.25,0.0,92.71,,35.16,29.91,0.0,29.91
2024-01-07,Andhra Pradesh,574.39,11067.55,13190.0,17905.34,4678.54,4715.34,1773.31,2347.7,0.0,36.8,,11067.55,4623.2,4096.65,8719.85
2024-01-07,Arunachal Pradesh,0.0,1270.15,0.0,0.0,0.0,0.0,1255.61,1255.61,0.0,0.0,,1270.15,14.54,0.0,14.54
2024-01-07,Assam,2.0,564.41,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,,564.41,178.3,0.0,178.3
2024-01-07,Bihar,140.22,450.15,9060.0,9060.0,0.0,0.0,70.7,210.92,0.0,0.0,,450.15,239.23,0.0,239.23
2024-01-07,Chandigarh,0.0,73.22,,,,,0.0,0.0,,,,73.22,73.22,0.0,73.22
2024-01-07,Chhattisgarh,275.0,1713.7,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,,1713.7,1242.7,0.0,1242.7
2024-01-07,Dadra and Nagar Haveli and Daman and Diu,0.0,46.46,,,,,0.0,0.0,,,,46.46,46.46,0.0,46.46
2024-01-07,Delhi,84.0,359.12,0.0,2208.4,2208.4,2208.4,0.0,84.0,0.0,0.0,,359.12,275.12,0.0,275.12
2024-01-07,Goa,1.94,49.07,0.0,48.0,48.0,48.0,0.05,1.99,0.0,0.0,,49.07,47.08,0.0,47.08
2024-01-07,Gujarat,112.98,30739.52,16092.0,23643.41,7551.41,7551.41,2081.64,2194.62,1840.0,0.0,,28899.52,14572.1,12132.8,26704.9
2024-01-07,Haryana,285.03,2163.81,5330.0,5761.59,431.59,431.59,73.5,358.53,0.0,0.0,,2163.81,1805.28,0.0,1805.28
2024-01-07,Himachal Pradesh,10.2,11390.59,0.0,0.0,0.0,0.0,11250.73,11260.93,0.0,0.0,,11390.59,129.66,0.0,129.66
2024-01-07,India Total,10956.21,205348.47,217616.34,242986.92,24808.21,25370.58,51928.92,62885.13,8180.0,562.37,,197168.47,87207.93,47075.41,134283.34
2024-01-07,Jammu and Kashmir,0.0,3617.48,0.0,175.0,175.0,175.0,3549.93,3549.93,0.0,0.0,,3617.48,67.55,0.0,67.55
2024-01-07,Jharkhand,19.1,400.35,5570.0,5570.0,0.0,0.0,214.05,233.15,0.0,0.0,,400.35,167.2,0.0,167.2
2024-01-07,Karnataka,1907.72,23062.16,9480.0,9505.2,0.0,25.2,4937.93,6845.65,880.0,25.2,,22182.16,8820.04,6516.47,15336.51
2024-01-07,Kerala,2.5,3371.64,0.0,693.54,533.58,693.54,2140.67,2143.17,0.0,159.96,,3371.64,1164.97,63.5,1228.47
2024-01-07,Ladakh,0.0,139.79,0.0,0.0,0.0,0.0,131.99,131.99,0.0,0.0,,139.79,7.8,0.0,7.8
2024-01-07,Lakshadweep,0.0,4.97,26.83,26.83,0.0,0.0,0.0,0.0,0.0,0.0,,4.97,4.97,0.0,4.97
2024-01-07,Madhya Pradesh,134.94,9424.89,22000.0,22000.0,0.0,0.0,2358.71,2493.65,0.0,0.0,,9424.89,4086.95,2844.29,6931.24
2024-01-07,Maharashtra,2644.75,19844.89,24006.01,27213.09,3207.08,3207.08,3431.28,6076.03,1400.0,0.0,,18444.89,7156.68,5212.18,12368.86
2024-01-07,Manipur,0.0,123.49,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,,123.49,13.04,0.0,13.04
2024-01-07,Meghalaya,13.8,395.11,0.0,0.0,0.0,0.0,377.03,390.83,0.0,0.0,,395.11,4.28,0.0,4.28
2024-01-07,Mizoram,0.0,135.78,0.0,0.0,0.0,0.0,105.47,105.47,0.0,0.0,,135.78,30.31,0.0,30.31
2024-01-07,Nagaland,0.0,110.84,0.0,0.0,0.0,0.0,107.67,107.67,0.0,0.0,,110.84,3.17,0.0,3.17
2024-01-07,Odisha,59.22,2842.64,9540.0,9540.0,0.0,0.0,2270.18,2329.4,0.0,0.0,,2842.64,513.24,0.0,513.24
2024-01-07,Puducherry,0.0,51.56,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,,51.56,51.56,0.0,51.56
2024-01-07,Punjab,567.25,3206.8,5680.0,5680.0,0.0,0.0,1272.4,1839.65,0.0,0.0,,3206.8,1367.15,0.0,1367.15
2024-01-07,Rajasthan,126.06,29797.43,10780.0,11802.83,1022.83,1022.83,434.85,560.91,1180.0,0.0,,28617.43,22860.7,5195.82,28056.52
2024-01-07,Sikkim,0.0,2344.67,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,,2344.67,7.56,0.0,7.56
2024-01-07,Tamil Nadu,1045.45,25499.86,14099.0,15327.88,1017.18,1228.88,2301.25,3346.7,2440.0,211.7,,23059.86,8831.86,10881.3,19713.16
2024-01-07,Telangana,221.67,7662.98,9442.5,9442.5,0.0,0.0,2496.47,2718.14,0.0,0.0,,7662.98,4816.74,128.1,4944.84
2024-01-07,Tripura,0.0,36.27,0.0,1067.6,1067.6,1067.6,16.01,16.01,0.0,0.0,,36.27,20.26,0.0,20.26
2024-01-07,Uttar Pradesh,2237.39,6333.68,25395.0,26888.14,1493.14,1493.14,550.7,2788.09,440.0,0.0,,5893.68,3105.59,0.0,3105.59
2024-01-07,Uttarakhand,142.24,4982.94,0.0,664.0,664.0,664.0,4254.17,4396.41,0.0,0.0,,4982.94,586.53,0.0,586.53
2024-01-07,West Bengal,348.36,1986.03,13487.0,13567.0,80.0,80.0,1439.7,1788.06,0.0,0.0,,1986.03,197.97,0.0,197.97
2024-01-08,Andaman and Nicobar,0.0,35.16,0.0,92.71,0.0,92.71,5.25,5.25,0.0,92.71,,35.16,29.91,0.0,29.91
2024-01-08,Andhra Pradesh,574.39,11071.82,13190.0,17905.34,4678.54,4715.34,1773.31,2347.7,0.0,36.8,,11071.82,4627.47,4096.65,8724.12
2024-01-08,Arunachal Pradesh,0.0,1270.26,0.0,0.0,0.0,0.0,1255.61,1255.61,0.0,0.0,,1270.26,14.65,0.0,14.65
2024-01-08,Assam,2.0,565.35,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,,565.35,179.24,0.0,179.24
2024-01-08,Bihar,140.22,450.15,9060.0,9060.0,0.0,0.0,70.7,210.92,0.0,0.0,,450.15,239.23,0.0,239.23
2024-01-08,Chandigarh,0.0,73.58,,,,,0.0,0.0,,,,73.58,73.58,0.0,73.58
2024-01-08,Chhattisgarh,275.0,1735.32,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,,1735.32,1264.32,0.0,1264.32
2024-01-08,Dadra and Nagar Haveli and Daman and Diu,0.0,46.46,,,,,0.0,0.0,,,,46.46,46.46,0.0,46.46
2024-01-08,Delhi,84.0,365.15,0.0,2208.4,2208.4,2208.4,0.0,84.0,0.0,0.0,,365.15,281.15,0.0,281.15
2024-01-08,Goa,1.94,49.07,0.0,48.0,48.0,48.0,0.05,1.99,0.0,0.0,,49.07,47.08,0.0,47.08
2024-01-08,Gujarat,112.98,30943.12,16092.0,23643.41,7551.41,7551.41,2081.64,2194.62,1840.0,0.0,,29103.12,14745.2,12163.3,26908.5
2024-01-08,Haryana,288.24,2234.36,5330.0,5761.59,431.59,431.59,73.5,361.74,0.0,0.0,,2234.36,1872.62,0.0,1872.62
2024-01-08,Himachal Pradesh,10.2,11420.15,0.0,0.0,0.0,0.0,11274.73,11284.93,0.0,0.0,,11420.15,135.22,0.0,135.22
2024-01-08,India Total,10959.42,207726.61,217616.34,242986.92,24808.21,25370.58,51962.92,62922.34,8180.0,562.37,,199546.61,89431.96,47192.31,136624.27
2024-01-08,Jammu and Kashmir,0.0,3620.12,0.0,175.0,175.0,175.0,3549.93,3549.93,0.0,0.0,,3620.12,70.19,0.0,70.19
2024-01-08,Jharkhand,19.1,404.52,5570.0,5570.0,0.0,0.0,214.05,233.15,0.0,0.0,,404.52,171.37,0.0,171.37
2024-01-08,Karnataka,1907.72,23108.95,9480.0,9505.2,0.0,25.2,4937.93,6845.65,880.0,25.2,,22228.95,8829.33,6553.97,15383.3
2024-01-08,Kerala,2.5,3437.04,0.0,693.54,533.58,693.54,2140.67,2143.17,0.0,159.96,,3437.04,1230.37,63.5,1293.87
2024-01-08,Ladakh,0.0,139.79,0.0,0.0,0.0,0.0,131.99,131.99,0.0,0.0,,139.79,7.8,0.0,7.8
2024-01-08,Lakshadweep,0.0,4.97,26.83,26.83,0.0,0.0,0.0,0.0,0.0,0.0,,4.97,4.97,0.0,4.97
2024-01-08,Madhya Pradesh,134.94,9466.2,22000.0,22000.0,0.0,0.0,2358.71,2493.65,0.0,0.0,,9466.2,4128.26,2844.29,6972.55
2024-01-08,Maharashtra,2644.75,20071.55,24006.01,27213.09,3207.08,3207.08,3431.28,6076.03,1400.0,0.0,,18671.55,7383.34,5212.18,12595.52
2024-01-08,Manipur,0.0,123.49,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,,123.49,13.04,0.0,13.04
2024-01-08,Meghalaya,13.8,395.11,0.0,0.0,0.0,0.0,377.03,390.83,0.0,0.0,,395.11,4.28,0.0,4.28
2024-01-08,Mizoram,0.0,135.78,0.0,0.0,0.0,0.0,105.47,105.47,0.0,0.0,,135.78,30.31,0.0,30.31
2024-01-08,Nagaland,0.0,110.84,0.0,0.0,0.0,0.0,107.67,107.67,0.0,0.0,,110.84,3.17,0.0,3.17
2024-01-08,Odisha,59.22,2845.9,9540.0,9540.0,0.0,0.0,2270.18,2329.4,0.0,0.0,,2845.9,516.5,0.0,516.5
2024-01-08,Puducherry,0.0,51.74,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,,51.74,51.74,0.0,51.74
2024-01-08,Punjab,567.25,3215.43,5680.0,5680.0,0.0,0.0,1272.4,1839.65,0.0,0.0,,3215.43,1375.78,0.0,1375.78
2024-01-08,Rajasthan,126.06,31038.93,10780.0,11802.83,1022.83,1022.83,434.85,560.91,1180.0,0.0,,29858.93,24102.2,5195.82,29298.02
2024-01-08,Sikkim,0.0,2344.67,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,,2344.67,7.56,0.0,7.56
2024-01-08,Tamil Nadu,1045.45,25710.32,14099.0,15327.88,1017.18,1228.88,2301.25,3346.7,2440.0,211.7,,23270.32,8993.42,10930.2,19923.62
2024-01-08,Telangana,221.67,7662.98,9442.5,9442.5,0.0,0.0,2496.47,2718.14,0.0,0.0,,7662.98,4816.74,128.1,4944.84
2024-01-08,Tripura,0.0,36.27,0.0,1067.6,1067.6,1067.6,16.01,16.01,0.0,0.0,,36.27,20.26,0.0,20.26
2024-01-08,Uttar Pradesh,2237.39,6508.24,25395.0,26888.14,1493.14,1493.14,550.7,2788.09,440.0,0.0,,6068.24,3280.15,0.0,3280.15
2024-01-08,Uttarakhand,142.24,4998.48,0.0,664.0,664.0,664.0,4264.17,4406.41,0.0,0.0,,4998.48,592.07,0.0,592.07
2024-01-08,West Bengal,348.36,1986.03,13487.0,13567.0,80.0,80.0,1439.7,1788.06,0.0,0.0,,1986.03,197.97,0.0,197.97
2024-01-09,Andaman and Nicobar,0.0,35.16,0.0,92.71,0.0,92.71,5.25,5.25,0.0,92.71,,35.16,29.91,0.0,29.91
2024-01-09,Andhra Pradesh,574.39,11092.53,13190.0,17905.34,4678.54,4715.34,1773.31,2347.7,0.0,36.8,,11092.53,4648.18,4096.65,8744.83
2024-01-09,Arunachal Pradesh,0.0,1270.26,0.0,0.0,0.0,0.0,1255.61,1255.61,0.0,0.0,,1270.26,14.65,0.0,14.65
2024-01-09,Assam,2.0,566.88,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,,566.88,180.77,0.0,180.77
2024-01-09,Bihar,140.22,456.09,9060.0,9060.0,0.0,0.0,70.7,210.92,0.0,0.0,,456.09,245.17,0.0,245.17
2024-01-09,Chandigarh,0.0,74.04,,,,,0.0,0.0,,,,74.04,74.04,0.0,74.04
2024-01-09,Chhattisgarh,275.0,1736.78,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,,1736.78,1265.78,0.0,1265.78
2024-01-09,Dadra and Nagar Haveli and Daman and Diu,0.0,48.12,,,,,0.0,0.0,,,,48.12,48.12,0.0,48.12
2024-01-09,Delhi,84.0,369.89,0.0,2208.4,2208.4,2208.4,0.0,84.0,0.0,0.0,,369.89,285.89,0.0,285.89
2024-01-09,Goa,1.94,49.85,0.0,48.0,48.0,48.0,0.05,1.99,0.0,0.0,,49.85,47.86,0.0,47.86
2024-01-09,Gujarat,112.98,31364.52,16092.0,23643.41,7551.41,7551.41,2081.64,2194.62,1840.0,0.0,,29524.52,15120.7,12209.2,27329.9
2024-01-09,Haryana,288.24,2263.62,5330.0,5761.59,431.59,431.59,73.5,361.74,0.0,0.0,,2263.62,1901.88,0.0,1901.88
2024-01-09,Himachal Pradesh,10.2,11421.48,0.0,0.0,0.0,0.0,11274.73,11284.93,0.0,0.0,,11421.48,136.55,0.0,136.55
2024-01-09,India Total,11328.95,209601.91,217676.34,243046.92,24808.21,25370.58,51967.92,63296.87,8180.0,562.37,,201421.91,90762.14,47362.9,138125.05
2024-01-09,Jammu and Kashmir,0.0,3623.24,0.0,175.0,175.0,175.0,3549.93,3549.93,0.0,0.0,,3623.24,73.31,0.0,73.31
2024-01-09,Jharkhand,19.1,409.02,5570.0,5570.0,0.0,0.0,214.05,233.15,0.0,0.0,,409.02,175.87,0.0,175.87
2024-01-09,Karnataka,1909.95,23222.34,9480.0,9505.2,0.0,25.2,4937.93,6847.88,880.0,25.2,,22342.34,8930.1,6564.36,15494.46
2024-01-09,Kerala,2.5,3468.43,0.0,693.54,533.58,693.54,2140.67,2143.17,0.0,159.96,,3468.43,1261.76,63.5,1325.26
2024-01-09,Ladakh,0.0,139.79,0.0,0.0,0.0,0.0,131.99,131.99,0.0,0.0,,139.79,7.8,0.0,7.8
2024-01-09,Lakshadweep,0.0,4.97,26.83,26.83,0.0,0.0,0.0,0.0,0.0,0.0,,4.97,4.97,0.0,4.97
2024-01-09,Madhya Pradesh,134.94,9488.62,22000.0,22000.0,0.0,0.0,2358.71,2493.65,0.0,0.0,,9488.62,4150.68,2844.29,6994.97
2024-01-09,Maharashtra,2984.05,20530.35,24006.01,27213.09,3207.08,3207.08,3431.28,6415.33,1400.0,0.0,,19130.35,7500.74,5214.28,12715.02
2024-01-09,Manipur,0.0,124.24,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,,124.24,13.79,0.0,13.79
2024-01-09,Meghalaya,13.8,395.11,0.0,0.0,0.0,0.0,377.03,390.83,0.0,0.0,,395.11,4.28,0.0,4.28
2024-01-09,Mizoram,0.0,135.78,0.0,0.0,0.0,0.0,105.47,105.47,0.0,0.0,,135.78,30.31,0.0,30.31
2024-01-09,Nagaland,0.0,110.84,0.0,0.0,0.0,0.0,107.67,107.67,0.0,0.0,,110.84,3.17,0.0,3.17
2024-01-09,Odisha,59.22,2936.27,9600.0,9600.0,0.0,0.0,2270.18,2329.4,0.0,0.0,,2936.27,606.87,0.0,606.87
2024-01-09,Puducherry,0.0,52.27,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,,52.27,52.27,0.0,52.27
2024-01-09,Punjab,567.25,3215.43,5680.0,5680.0,0.0,0.0,1272.4,1839.65,0.0,0.0,,3215.43,1375.78,0.0,1375.78
2024-01-09,Rajasthan,126.06,31160.93,10780.0,11802.83,1022.83,1022.83,434.85,560.91,1180.0,0.0,,29980.93,24224.2,5195.82,29420.02
2024-01-09,Sikkim,0.0,2344.67,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,,2344.67,7.56,0.0,7.56
2024-01-09,Tamil Nadu,1045.45,26099.3,14099.0,15327.88,1017.18,1228.88,2301.25,3346.7,2440.0,211.7,,23659.3,9270.2,11042.4,20312.6
2024-01-09,Telangana,221.67,7662.98,9442.5,9442.5,0.0,0.0,2496.47,2718.14,0.0,0.0,,7662.98,4816.74,128.1,4944.84
2024-01-09,Tripura,0.0,36.44,0.0,1067.6,1067.6,1067.6,16.01,16.01,0.0,0.0,,36.44,20.43,0.0,20.43
2024-01-09,Uttar Pradesh,2265.39,6540.35,25395.0,26888.14,1493.14,1493.14,550.7,2816.09,440.0,0.0,,6100.35,3284.26,0.0,3284.26
2024-01-09,Uttarakhand,142.24,5003.48,0.0,664.0,664.0,664.0,4269.17,4411.41,0.0,0.0,,5003.48,592.07,0.0,592.07
2024-01-09,West Bengal,348.36,2098.53,13487.0,13567.0,80.0,80.0,1439.7,1788.06,0.0,0.0,,2098.53,310.47,0.0,310.47
2024-01-10,Andaman and Nicobar,0.0,35.16,0.0,92.71,0.0,92.71,5.25,5.25,0.0,92.71,,35.16,29.91,0.0,29.91
2024-01-10,Andhra Pradesh,574.39,11095.24,13190.0,17905.34,4678.54,4715.34,1773.31,2347.7,0.0,36.8,,11095.24,4650.89,4096.65,8747.54
2024-01-10,Arunachal Pradesh,0.0,1270.33,0.0,0.0,0.0,0.0,1255.61,1255.61,0.0,0.0,,1270.33,14.72,0.0,14.72
2024-01-10,Assam,2.0,566.88,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,,566.88,180.77,0.0,180.77
2024-01-10,Bihar,140.22,468.26,9060.0,9060.0,0.0,0.0,70.7,210.92,0.0,0.0,,468.26,257.34,0.0,257.34
2024-01-10,Chandigarh,0.0,75.51,,,,,0.0,0.0,,,,75.51,75.51,0.0,75.51
2024-01-10,Chhattisgarh,275.0,1736.78,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,,1736.78,1265.78,0.0,1265.78
2024-01-10,Dadra and Nagar Haveli and Daman and Diu,3.75,51.87,,,,,0.0,3.75,,,,51.87,48.12,0.0,48.12
2024-01-10,Delhi,84.0,372.39,0.0,2208.4,2208.4,2208.4,0.0,84.0,0.0,0.0,,372.39,288.39,0.0,288.39
2024-01-10,Goa,1.94,49.85,0.0,48.0,48.0,48.0,0.05,1.99,0.0,0.0,,49.85,47.86,0.0,47.86
2024-01-10,Gujarat,112.98,31654.42,16092.0,23643.41,7551.41,7551.41,2081.64,2194.62,1840.0,0.0,,29814.42,15305.3,12314.5,27619.8
2024-01-10,Haryana,289.49,2268.18,5330.0,5761.59,431.59,431.59,73.5,362.99,0.0,0.0,,2268.18,1905.19,0.0,1905.19
2024-01-10,Himachal Pradesh,10.2,11422.22,0.0,0.0,0.0,0.0,11274.73,11284.93,0.0,0.0,,11422.22,137.29,0.0,137.29
2024-01-10,India Total,11333.95,211359.27,217676.34,243046.92,24808.21,25370.58,52009.42,63343.37,8180.0,562.37,,203179.27,92119.19,47716.7,139835.89
2024-01-10,Jammu and Kashmir,0.0,3623.82,0.0,175.0,175.0,175.0,3549.93,3549.93,0.0,0.0,,3623.82,73.89,0.0,73.89
2024-01-10,Jharkhand,19.1,414.19,5570.0,5570.0,0.0,0.0,214.05,233.15,0.0,0.0,,414.19,181.04,0.0,181.04
2024-01-10,Karnataka,1909.95,23382.34,9480.0,9505.2,0.0,25.2,4937.93,6847.88,880.0,25.2,,22502.34,8930.1,6724.36,15654.46
2024-01-10,Kerala,2.5,3508.43,0.0,693.54,533.58,693.54,2180.67,2183.17,0.0,159.96,,3508.43,1261.76,63.5,1325.26
2024-01-10,Ladakh,0.0,141.29,0.0,0.0,0.0,0.0,133.49,133.49,0.0,0.0,,141.29,7.8,0.0,7.8
2024-01-10,Lakshadweep,0.0,4.97,26.83,26.83,0.0,0.0,0.0,0.0,0.0,0.0,,4.97,4.97,0.0,4.97
2024-01-10,Madhya Pradesh,134.94,9586.63,22000.0,22000.0,0.0,0.0,2358.71,2493.65,0.0,0.0,,9586.63,4248.69,2844.29,7092.98
2024-01-10,Maharashtra,2984.05,21165.28,24006.01,27213.09,3207.08,3207.08,3431.28,6415.33,1400.0,0.0,,19765.28,8133.57,5216.38,13349.95
2024-01-10,Manipur,0.0,124.24,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,,124.24,13.79,0.0,13.79
2024-01-10,Meghalaya,13.8,395.11,0.0,0.0,0.0,0.0,377.03,390.83,0.0,0.0,,395.11,4.28,0.0,4.28
2024-01-10,Mizoram,0.0,135.82,0.0,0.0,0.0,0.0,105.47,105.47,0.0,0.0,,135.82,30.35,0.0,30.35
2024-01-10,Nagaland,0.0,110.84,0.0,0.0,0.0,0.0,107.67,107.67,0.0,0.0,,110.84,3.17,0.0,3.17
2024-01-10,Odisha,59.22,2937.78,9600.0,9600.0,0.0,0.0,2270.18,2329.4,0.0,0.0,,2937.78,608.38,0.0,608.38
2024-01-10,Puducherry,0.0,52.27,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,,52.27,52.27,0.0,52.27
2024-01-10,Punjab,567.25,3215.44,5680.0,5680.0,0.0,0.0,1272.4,1839.65,0.0,0.0,,3215.44,1375.79,0.0,1375.79
2024-01-10,Rajasthan,126.06,31489.83,10780.0,11802.83,1022.83,1022.83,434.85,560.91,1180.0,0.0,,30309.83,24553.1,5195.82,29748.92
2024-01-10,Sikkim,0.0,2344.67,0.0,0.0,0.0,0.0,2337.11,2337.11,0.0,0.0,,2344.67,7.56,0.0,7.56
2024-01-10,Tamil Nadu,1045.45,26239.55,14099.0,15327.88,1017.18,1228.88,2301.25,3346.7,2440.0,211.7,,23799.55,9324.05,11128.8,20452.85
2024-01-10,Telangana,221.67,7688.34,9442.5,9442.5,0.0,0.0,2496.47,2718.14,0.0,0.0,,7688.34,4842.1,128.1,4970.2
2024-01-10,Tripura,0.0,36.94,0.0,1067.6,1067.6,1067.6,16.01,16.01,0.0,0.0,,36.94,20.93,0.0,20.93
2024-01-10,Uttar Pradesh,2265.39,6543.07,25395.0,26888.14,1493.14,1493.14,550.7,2816.09,440.0,0.0,,6103.07,3286.98,0.0,3286.98
2024-01-10,Uttarakhand,142.24,5003.48,0.0,664.0,664.0,664.0,4269.17,4411.41,0.0,0.0,,5003.48,592.07,0.0,592.07
2024-01-10,West Bengal,348.36,2098.53,13487.0,13567.0,80.0,80.0,1439.7,1788.06,0.0,0.0,,2098.53,310.47,0.0,310.47
2024-01-11,Andaman and Nicobar,0.0,35.16,0.0,92.71,0.0,92.71,5.25,5.25,0.0,92.71,,35.16,29.91,0.0,29.91
2024-01-11,Andhra Pradesh,574.39,11095.24,13190.0,17905.34,4678.54,4715.34,1773.31,2347.7,0.0,36.8,,11095.24,4650.89,4096.65,8747.54
2024-01-11,Arunachal Pradesh,0.0,1270.33,0.0,0.0,0.0,0.0,1255.61,1255.61,0.0,0.0,,1270.33,14.72,0.0,14.72
2024-01-11,Assam,2.0,566.88,750.0,1347.35,597.35,597.35,384.11,386.11,0.0,0.0,,566.88,180.77,0.0,180.77
2024-01-11,Bihar,140.22,468.26,9060.0,9060.0,0.0,0.0,70.7,210.92,0.0,0.0,,468.26,257.34,0.0,257.34
2024-01-11,Chandigarh,0.0,75.51,,,,,0.0,0.0,,,,75.51,75.51,0.0,75.51
2024-01-11,Chhattisgarh,275.0,1736.78,23688.0,23688.0,0.0,0.0,196.0,471.0,0.0,0.0,,1736.78,1265.78,0.0,1265.78
2024-01-11,Dadra and Nagar Haveli and Daman and Diu,3.75,51.87,,,,,0.0,3.75,,,,51.87,48.12,0.0,48.12
2024-01-11,Delhi,84.0,372.39,0.0,2208.4,2208.4,2208.4,0.0,84.0,0.0,0.0,,372.39,288.39,0.0,288.39
2024-01-11,Goa,1.94,49.85,0.0,48.0,48.0,48.0,0.05,1.99,0.0,0.0,,49.85,47.86,0.0,47.86
2024-01-11,Gujarat,112.98,31654.42,16092.0,23643.41,7551.41,7551.41,2081.64,2194.62,1840.0,0.0,,29814.42,15305.3,12314.5,27619.8
2024-01-11,Haryana,289.49,2268.18,5330.0,5761.59,431.59,431.59,73.5,362.99,0.0,0.0,,2268.18,1905.19,0.0,1905.19
2024-01-11,Himachal Pradesh,10.2,11422.22,0.0,0.0,0.0,0.0,11274.73,11284.93,0.0,0.0,,11422.22,137.29,0.0,137.29
2024-01-11,India Total,11333.95,211359.27,217676.34,243046.92,24808.21,25370.58,52009.42,63343.37,8180.0,562.37,,203179.27,92119.19,47716.7,139835.89
2024-01-11,Jammu and Kashmir,0.0,3623.82,0.0,175.0,175.0,175.0,3549.93,3549.93,0.0,0.0,,3623.82,73.89,0.0,73.89
2024-01-11,Jharkhand,19.1,414.19,5570.0,5570.0,0.0,0.0,214.05,233.15,0.0,0.0,,414.19,181.04,0.0,181.04
